[ 72000,  0.0000369]     0.8821,     0.9451,     0.9613,     1.1895, 
[ 72100,  0.0000368]     0.8854,     0.9455,     0.9616,     1.2062, 
[ 72200,  0.0000367]     0.8822,     0.9442,     0.9609,     1.2716, 
[ 72300,  0.0000365]     0.8769,     0.9417,     0.9586,     1.2016, 
[ 72400,  0.0000364]     0.8908,     0.9492,     0.9653,     1.0142, 
[ 72500,  0.0000363]     0.8767,     0.9405,     0.9578,     1.3329, 
[ 72600,  0.0000361]     0.8751,     0.9405,     0.9585,     1.3366, 
[ 72700,  0.0000360]     0.8747,     0.9400,     0.9581,     1.3383, 
[ 72800,  0.0000359]     0.8881,     0.9476,     0.9632,     1.1702, 
[ 72900,  0.0000358]     0.8828,     0.9456,     0.9622,     1.2048, 
[ 73000,  0.0000356]     0.8854,     0.9479,     0.9654,     1.0726, 
[ 73100,  0.0000355]     0.8841,     0.9453,     0.9618,     1.4087, 
[ 73200,  0.0000354]     0.8839,     0.9445,     0.9608,     1.1841, 
[ 73300,  0.0000352]     0.8861,     0.9459,     0.9620,     1.2112, 
[ 73400,  0.0000351]     0.8804,     0.9449,     0.9625,     1.1906, 
[ 73500,  0.0000350]     0.8838,     0.9466,     0.9643,     1.0620, 
[ 73600,  0.0000348]     0.8740,     0.9393,     0.9578,     1.3491, 
[ 73700,  0.0000347]     0.8904,     0.9475,     0.9628,     1.1786, 
[ 73800,  0.0000346]     0.8849,     0.9460,     0.9631,     1.2100, 
[ 73900,  0.0000344]     0.8809,     0.9449,     0.9623,     1.1534, 
[ 74000,  0.0000343]     0.8862,     0.9486,     0.9645,     1.1370, 
[ 74100,  0.0000342]     0.8815,     0.9432,     0.9603,     1.1650, 
[ 74200,  0.0000340]     0.8818,     0.9427,     0.9600,     1.2205, 
[ 74300,  0.0000339]     0.8762,     0.9423,     0.9596,     1.3826, 
[ 74400,  0.0000338]     0.8866,     0.9486,     0.9657,     1.1495, 
[ 74500,  0.0000337]     0.8852,     0.9466,     0.9622,     1.3693, 
[ 74600,  0.0000335]     0.8821,     0.9435,     0.9604,     1.3409, 
[ 74700,  0.0000334]     0.8829,     0.9459,     0.9624,     1.1559, 
[ 74800,  0.0000333]     0.8840,     0.9453,     0.9630,     1.0269, 
[ 74900,  0.0000331]     0.8738,     0.9391,     0.9567,     1.2884, 
[ 75000,  0.0000330]     0.8859,     0.9452,     0.9608,     1.3183, 
[ 75100,  0.0000329]     0.8799,     0.9416,     0.9588,     1.2063, 
[ 75200,  0.0000327]     0.8839,     0.9456,     0.9628,     1.1545, 
[ 75300,  0.0000326]     0.8825,     0.9444,     0.9615,     1.1751, 
[ 75400,  0.0000325]     0.8897,     0.9476,     0.9639,     1.2069, 
[ 75500,  0.0000323]     0.8767,     0.9384,     0.9560,     1.2811, 
[ 75600,  0.0000322]     0.8825,     0.9431,     0.9604,     1.2029, 
[ 75700,  0.0000321]     0.8817,     0.9461,     0.9630,     1.1372, 
[ 75800,  0.0000319]     0.8908,     0.9509,     0.9668,     0.9252, 
[ 75900,  0.0000318]     0.8832,     0.9429,     0.9591,     1.2386, 
[ 76000,  0.0000317]     0.8786,     0.9426,     0.9604,     1.1251, 
[ 76100,  0.0000315]     0.8756,     0.9385,     0.9566,     1.4578, 
[ 76200,  0.0000314]     0.8807,     0.9431,     0.9608,     1.4568, 
[ 76300,  0.0000313]     0.8906,     0.9494,     0.9652,     1.0547, 
[ 76400,  0.0000312]     0.8751,     0.9412,     0.9603,     1.1992, 
[ 76500,  0.0000310]     0.8898,     0.9488,     0.9645,     1.0901, 
[ 76600,  0.0000309]     0.8933,     0.9498,     0.9644,     1.1642, 
[ 76700,  0.0000308]     0.8654,     0.9355,     0.9552,     1.3733, 
[ 76800,  0.0000306]     0.8762,     0.9395,     0.9573,     1.3014, 
[ 76900,  0.0000305]     0.8795,     0.9459,     0.9633,     1.0352, 
[ 77000,  0.0000304]     0.8834,     0.9457,     0.9627,     1.0738, 
[ 77100,  0.0000302]     0.8915,     0.9492,     0.9659,     0.9873, 
[ 77200,  0.0000301]     0.8833,     0.9419,     0.9582,     1.3423, 
[ 77300,  0.0000300]     0.8771,     0.9424,     0.9612,     1.1297, 
[ 77400,  0.0000298]     0.8802,     0.9439,     0.9610,     1.0933, 
[ 77500,  0.0000297]     0.8845,     0.9492,     0.9658,     0.9610, 
[ 77600,  0.0000296]     0.8899,     0.9494,     0.9650,     1.0430, 
[ 77700,  0.0000294]     0.8793,     0.9432,     0.9607,     1.1850, 
[ 77800,  0.0000293]     0.8799,     0.9413,     0.9584,     1.2596, 
[ 77900,  0.0000292]     0.8754,     0.9425,     0.9606,     1.1209, 
[ 78000,  0.0000291]     0.8930,     0.9518,     0.9680,     0.9433, 
[ 78100,  0.0000289]     0.8816,     0.9440,     0.9605,     1.2552, 
[ 78200,  0.0000288]     0.8805,     0.9447,     0.9616,     1.2020, 
[ 78300,  0.0000287]     0.8894,     0.9454,     0.9611,     1.4572, 
[ 78400,  0.0000285]     0.8822,     0.9452,     0.9623,     1.0934, 
[ 78500,  0.0000284]     0.8825,     0.9443,     0.9618,     1.1717, 
[ 78600,  0.0000283]     0.8882,     0.9493,     0.9655,     0.9962, 
[ 78700,  0.0000281]     0.8801,     0.9415,     0.9593,     1.2617, 
[ 78800,  0.0000280]     0.8872,     0.9481,     0.9643,     1.0284, 
[ 78900,  0.0000279]     0.8838,     0.9449,     0.9621,     1.2835, 
[ 79000,  0.0000277]     0.8772,     0.9394,     0.9571,     1.3236, 
[ 79100,  0.0000276]     0.8861,     0.9447,     0.9617,     1.1016, 
[ 79200,  0.0000275]     0.8904,     0.9511,     0.9669,     0.9974, 
[ 79300,  0.0000273]     0.8783,     0.9421,     0.9593,     1.2391, 
[ 79400,  0.0000272]     0.8791,     0.9408,     0.9587,     1.2728, 
[ 79500,  0.0000271]     0.8890,     0.9478,     0.9643,     1.0160, 
[ 79600,  0.0000269]     0.8859,     0.9455,     0.9616,     1.2073, 
[ 79700,  0.0000268]     0.8801,     0.9428,     0.9601,     1.1849, 
[ 79800,  0.0000267]     0.8885,     0.9488,     0.9653,     1.0773, 
[ 79900,  0.0000266]     0.8801,     0.9431,     0.9610,     1.1938, 
[ 80000,  0.0000264]     0.8928,     0.9525,     0.9681,     0.9246, 
[ 80100,  0.0000263]     0.8857,     0.9468,     0.9633,     1.1225, 
[ 80200,  0.0000262]     0.8778,     0.9403,     0.9591,     1.1720, 
[ 80300,  0.0000260]     0.8759,     0.9399,     0.9574,     1.3979, 
[ 80400,  0.0000259]     0.8839,     0.9469,     0.9641,     1.2028, 
[ 80500,  0.0000258]     0.8883,     0.9460,     0.9620,     1.1322, 
[ 80600,  0.0000256]     0.8839,     0.9455,     0.9633,     1.1833, 
[ 80700,  0.0000255]     0.8759,     0.9404,     0.9577,     1.2008, 
[ 80800,  0.0000254]     0.8898,     0.9483,     0.9638,     1.0901, 
[ 80900,  0.0000252]     0.8810,     0.9435,     0.9611,     1.3789, 
[ 81000,  0.0000251]     0.8851,     0.9478,     0.9638,     1.1850, 
[ 81100,  0.0000250]     0.8766,     0.9401,     0.9581,     1.3744, 
[ 81200,  0.0000248]     0.8949,     0.9538,     0.9687,     1.0463, 
[ 81300,  0.0000247]     0.8909,     0.9481,     0.9632,     1.0827, 
[ 81400,  0.0000246]     0.8822,     0.9439,     0.9621,     1.1533, 
[ 81500,  0.0000244]     0.8808,     0.9418,     0.9598,     1.1830, 
[ 81600,  0.0000243]     0.8861,     0.9460,     0.9619,     1.1668, 
[ 81700,  0.0000242]     0.8747,     0.9420,     0.9600,     1.1337, 
[ 81800,  0.0000241]     0.8796,     0.9432,     0.9614,     1.1734, 
[ 81900,  0.0000239]     0.8940,     0.9504,     0.9659,     0.9651, 
[ 82000,  0.0000238]     0.8826,     0.9444,     0.9610,     1.1610, 
[ 82100,  0.0000237]     0.8788,     0.9439,     0.9619,     1.1734, 
[ 82200,  0.0000235]     0.8916,     0.9511,     0.9667,     1.0903, 
[ 82300,  0.0000234]     0.8784,     0.9414,     0.9596,     1.1432, 
[ 82400,  0.0000233]     0.8867,     0.9460,     0.9623,     1.0698, 
[ 82500,  0.0000231]     0.8811,     0.9455,     0.9631,     1.1256, 
[ 82600,  0.0000230]     0.8907,     0.9475,     0.9630,     1.1642, 
[ 82700,  0.0000229]     0.8912,     0.9515,     0.9672,     1.0500, 
[ 82800,  0.0000227]     0.8824,     0.9424,     0.9596,     1.2095, 
[ 82900,  0.0000226]     0.8804,     0.9435,     0.9612,     1.1296, 
[ 83000,  0.0000225]     0.8788,     0.9434,     0.9613,     1.0675, 
[ 83100,  0.0000223]     0.8843,     0.9451,     0.9616,     1.1771, 
[ 83200,  0.0000222]     0.8831,     0.9438,     0.9608,     1.1911, 
[ 83300,  0.0000221]     0.8856,     0.9487,     0.9659,     0.9692, 
[ 83400,  0.0000220]     0.8834,     0.9466,     0.9628,     1.1535, 
[ 83500,  0.0000218]     0.8938,     0.9520,     0.9680,     0.9197, 
[ 83600,  0.0000217]     0.8777,     0.9386,     0.9557,     1.3183, 
[ 83700,  0.0000216]     0.8946,     0.9535,     0.9689,     0.9788, 
[ 83800,  0.0000214]     0.8854,     0.9463,     0.9630,     1.0770, 
[ 83900,  0.0000213]     0.8876,     0.9450,     0.9606,     1.2521, 
[ 84000,  0.0000212]     0.8740,     0.9402,     0.9593,     1.3021, 
[ 84100,  0.0000210]     0.8845,     0.9481,     0.9651,     0.9551, 
[ 84200,  0.0000209]     0.8766,     0.9403,     0.9592,     1.1943, 
[ 84300,  0.0000208]     0.8867,     0.9469,     0.9638,     1.1510, 
[ 84400,  0.0000206]     0.8835,     0.9461,     0.9621,     1.6775, 
[ 84500,  0.0000205]     0.8904,     0.9519,     0.9683,     0.8970, 
[ 84600,  0.0000204]     0.8778,     0.9398,     0.9584,     1.1928, 
[ 84700,  0.0000202]     0.8851,     0.9464,     0.9633,     1.0571, 
[ 84800,  0.0000201]     0.8834,     0.9439,     0.9608,     1.2272, 
[ 84900,  0.0000200]     0.8907,     0.9507,     0.9668,     0.9650, 
[ 85000,  0.0000198]     0.8877,     0.9488,     0.9645,     1.5471, 
[ 85100,  0.0000197]     0.8899,     0.9499,     0.9656,     1.1171, 
[ 85200,  0.0000196]     0.8716,     0.9355,     0.9545,     1.3368, 
[ 85300,  0.0000195]     0.8919,     0.9506,     0.9660,     0.9702, 
[ 85400,  0.0000193]     0.8835,     0.9472,     0.9629,     1.1208, 
[ 85500,  0.0000192]     0.8768,     0.9420,     0.9604,     1.1522, 
[ 85600,  0.0000191]     0.8960,     0.9533,     0.9680,     0.9098, 
[ 85700,  0.0000189]     0.8820,     0.9437,     0.9604,     1.2644, 
[ 85800,  0.0000188]     0.8902,     0.9508,     0.9671,     0.9760, 
[ 85900,  0.0000187]     0.8768,     0.9414,     0.9597,     1.1600, 
[ 86000,  0.0000185]     0.8899,     0.9489,     0.9644,     1.0744, 
[ 86100,  0.0000184]     0.8707,     0.9365,     0.9551,     1.3237, 
[ 86200,  0.0000183]     0.8814,     0.9413,     0.9582,     1.1581, 
[ 86300,  0.0000181]     0.8850,     0.9495,     0.9665,     0.9972, 
[ 86400,  0.0000180]     0.8860,     0.9468,     0.9634,     1.0332, 
[ 86500,  0.0000179]     0.8833,     0.9433,     0.9614,     1.1400, 
[ 86600,  0.0000177]     0.8850,     0.9457,     0.9632,     1.0301, 
[ 86700,  0.0000176]     0.8814,     0.9445,     0.9635,     1.0441, 
[ 86800,  0.0000175]     0.8843,     0.9462,     0.9626,     1.2516, 
[ 86900,  0.0000174]     0.8914,     0.9525,     0.9682,     0.9414, 
[ 87000,  0.0000172]     0.8883,     0.9476,     0.9638,     1.1133, 
[ 87100,  0.0000171]     0.8765,     0.9430,     0.9608,     1.4628, 
[ 87200,  0.0000170]     0.8841,     0.9452,     0.9622,     1.0859, 
[ 87300,  0.0000168]     0.8887,     0.9476,     0.9642,     1.0967, 
[ 87400,  0.0000167]     0.8760,     0.9417,     0.9601,     1.3054, 
[ 87500,  0.0000166]     0.8805,     0.9413,     0.9580,     1.4151, 
[ 87600,  0.0000164]     0.8846,     0.9470,     0.9640,     1.0616, 
[ 87700,  0.0000163]     0.8963,     0.9552,     0.9699,     0.9998, 
[ 87800,  0.0000162]     0.8860,     0.9481,     0.9648,     1.0901, 
[ 87900,  0.0000160]     0.8725,     0.9374,     0.9556,     1.3613, 
[ 88000,  0.0000159]     0.8868,     0.9471,     0.9632,     1.2290, 
[ 88100,  0.0000158]     0.8907,     0.9508,     0.9661,     1.0586, 
[ 88200,  0.0000156]     0.8959,     0.9502,     0.9649,     1.0687, 
[ 88300,  0.0000155]     0.8810,     0.9454,     0.9626,     1.1116, 
[ 88400,  0.0000154]     0.8835,     0.9445,     0.9622,     1.1242, 
[ 88500,  0.0000152]     0.8894,     0.9486,     0.9650,     1.0238, 
[ 88600,  0.0000151]     0.8772,     0.9391,     0.9564,     1.3673, 
[ 88700,  0.0000150]     0.8884,     0.9501,     0.9675,     1.0228, 
[ 88800,  0.0000149]     0.8844,     0.9488,     0.9656,     1.0128, 
[ 88900,  0.0000147]     0.8872,     0.9469,     0.9627,     1.1834, 
[ 89000,  0.0000146]     0.8838,     0.9468,     0.9642,     1.0166, 
[ 89100,  0.0000145]     0.8893,     0.9487,     0.9643,     1.1085, 
[ 89200,  0.0000143]     0.8749,     0.9422,     0.9605,     1.1591, 
[ 89300,  0.0000142]     0.8804,     0.9442,     0.9614,     1.1270, 
[ 89400,  0.0000141]     0.8898,     0.9481,     0.9641,     1.1304, 
[ 89500,  0.0000139]     0.8864,     0.9461,     0.9620,     1.1470, 
[ 89600,  0.0000138]     0.8924,     0.9511,     0.9662,     0.9624, 
[ 89700,  0.0000137]     0.8842,     0.9453,     0.9615,     1.1769, 
[ 89800,  0.0000135]     0.8879,     0.9497,     0.9661,     1.0719, 
[ 89900,  0.0000134]     0.8858,     0.9455,     0.9615,     1.1645, 
[ 90000,  0.0000133]     0.8957,     0.9527,     0.9672,     0.9725, 
[ 90100,  0.0000131]     0.8746,     0.9368,     0.9547,     1.4430, 
[ 90200,  0.0000130]     0.8831,     0.9475,     0.9642,     1.0947, 
[ 90300,  0.0000129]     0.8871,     0.9454,     0.9628,     1.0245, 
[ 90400,  0.0000128]     0.8837,     0.9472,     0.9643,     1.1230, 
[ 90500,  0.0000126]     0.8813,     0.9446,     0.9616,     1.1752, 
[ 90600,  0.0000125]     0.8825,     0.9422,     0.9585,     1.2456, 
[ 90700,  0.0000124]     0.8881,     0.9481,     0.9645,     1.1410, 
[ 90800,  0.0000122]     0.8892,     0.9480,     0.9648,     1.0054, 
[ 90900,  0.0000121]     0.8811,     0.9449,     0.9619,     1.0971, 
[ 91000,  0.0000120]     0.8764,     0.9415,     0.9597,     1.4291, 
[ 91100,  0.0000118]     0.8926,     0.9518,     0.9680,     0.9397, 
[ 91200,  0.0000117]     0.8844,     0.9466,     0.9635,     1.0793, 
[ 91300,  0.0000116]     0.8831,     0.9455,     0.9630,     1.2283, 
[ 91400,  0.0000114]     0.8783,     0.9417,     0.9589,     1.2214, 
[ 91500,  0.0000113]     0.8974,     0.9529,     0.9673,     0.9406, 
[ 91600,  0.0000112]     0.8917,     0.9501,     0.9666,     1.1149, 
[ 91700,  0.0000110]     0.8990,     0.9564,     0.9715,     0.8516, 
[ 91800,  0.0000109]     0.8845,     0.9467,     0.9628,     1.1487, 
[ 91900,  0.0000108]     0.8748,     0.9356,     0.9534,     1.4094, 
[ 92000,  0.0000106]     0.8890,     0.9490,     0.9663,     0.9286, 
[ 92100,  0.0000105]     0.8774,     0.9419,     0.9596,     1.1614, 
[ 92200,  0.0000104]     0.8818,     0.9467,     0.9641,     1.0734, 
[ 92300,  0.0000103]     0.8873,     0.9467,     0.9635,     1.0915, 
[ 92400,  0.0000101]     0.8910,     0.9488,     0.9641,     1.0357, 
[ 92500,  0.0000100]     0.8808,     0.9434,     0.9611,     1.1754, 
[ 92600,  0.0000099]     0.8846,     0.9461,     0.9632,     1.0772, 
[ 92700,  0.0000097]     0.8966,     0.9518,     0.9664,     0.9937, 
[ 92800,  0.0000096]     0.8834,     0.9444,     0.9608,     1.1194, 
[ 92900,  0.0000095]     0.8848,     0.9451,     0.9626,     1.1446, 
[ 93000,  0.0000093]     0.8864,     0.9469,     0.9632,     1.1263, 
[ 93100,  0.0000092]     0.8979,     0.9532,     0.9677,     0.9953, 
[ 93200,  0.0000091]     0.8836,     0.9460,     0.9625,     1.1012, 
[ 93300,  0.0000089]     0.8820,     0.9458,     0.9641,     1.0279, 
[ 93400,  0.0000088]     0.8753,     0.9402,     0.9576,     1.4790, 
[ 93500,  0.0000087]     0.8874,     0.9464,     0.9627,     1.0487, 
[ 93600,  0.0000085]     0.8929,     0.9512,     0.9675,     0.9611, 
[ 93700,  0.0000084]     0.8830,     0.9454,     0.9632,     1.1370, 
[ 93800,  0.0000083]     0.8830,     0.9457,     0.9626,     1.0675, 
[ 93900,  0.0000082]     0.8848,     0.9452,     0.9617,     1.1845, 
[ 94000,  0.0000080]     0.9013,     0.9567,     0.9712,     0.8868, 
[ 94100,  0.0000079]     0.8832,     0.9456,     0.9623,     1.1788, 
[ 94200,  0.0000078]     0.8812,     0.9445,     0.9627,     1.1026, 
[ 94300,  0.0000076]     0.8880,     0.9485,     0.9648,     1.0588, 
[ 94400,  0.0000075]     0.8846,     0.9475,     0.9644,     1.0718, 
[ 94500,  0.0000074]     0.8811,     0.9445,     0.9617,     1.1413, 
[ 94600,  0.0000072]     0.8767,     0.9422,     0.9607,     1.0818, 
[ 94700,  0.0000071]     0.8992,     0.9538,     0.9685,     0.9262, 
[ 94800,  0.0000070]     0.8928,     0.9501,     0.9659,     0.9749, 
[ 94900,  0.0000068]     0.8788,     0.9415,     0.9598,     1.2298, 
[ 95000,  0.0000067]     0.8843,     0.9470,     0.9645,     1.0576, 
[ 95100,  0.0000066]     0.8872,     0.9483,     0.9655,     1.0396, 
[ 95200,  0.0000064]     0.8764,     0.9433,     0.9605,     1.2210, 
[ 95300,  0.0000063]     0.8834,     0.9443,     0.9617,     1.2470, 
[ 95400,  0.0000062]     0.8866,     0.9477,     0.9643,     1.1940, 
[ 95500,  0.0000060]     0.8837,     0.9458,     0.9619,     1.3739, 
[ 95600,  0.0000059]     0.8885,     0.9472,     0.9640,     1.1637, 
[ 95700,  0.0000058]     0.8889,     0.9476,     0.9644,     1.0151, 
[ 95800,  0.0000057]     0.8810,     0.9444,     0.9616,     1.1048, 
[ 95900,  0.0000055]     0.8940,     0.9520,     0.9667,     0.9836, 
[ 96000,  0.0000054]     0.8784,     0.9416,     0.9595,     1.1663, 
[ 96100,  0.0000053]     0.8923,     0.9530,     0.9687,     0.9139, 
[ 96200,  0.0000051]     0.8886,     0.9491,     0.9653,     1.2007, 
[ 96300,  0.0000050]     0.8902,     0.9486,     0.9646,     1.0464, 
[ 96400,  0.0000049]     0.8805,     0.9449,     0.9621,     1.1109, 
[ 96500,  0.0000047]     0.8880,     0.9465,     0.9636,     1.0941, 
[ 96600,  0.0000046]     0.8877,     0.9484,     0.9654,     1.0300, 
[ 96700,  0.0000045]     0.8901,     0.9491,     0.9653,     1.2226, 
[ 96800,  0.0000043]     0.8914,     0.9505,     0.9655,     1.2133, 
[ 96900,  0.0000042]     0.8781,     0.9430,     0.9606,     1.2233, 
[ 97000,  0.0000041]     0.8920,     0.9526,     0.9687,     1.1735, 
[ 97100,  0.0000039]     0.8920,     0.9518,     0.9679,     0.9441, 
[ 97200,  0.0000038]     0.8914,     0.9477,     0.9624,     1.2815, 
[ 97300,  0.0000037]     0.8831,     0.9450,     0.9623,     1.0328, 
[ 97400,  0.0000035]     0.8900,     0.9498,     0.9666,     0.9319, 
[ 97500,  0.0000034]     0.8773,     0.9406,     0.9580,     1.3538, 
[ 97600,  0.0000033]     0.8848,     0.9463,     0.9632,     1.1924, 
[ 97700,  0.0000032]     0.8781,     0.9425,     0.9600,     1.1773, 
[ 97800,  0.0000030]     0.8933,     0.9518,     0.9680,     0.9574, 
[ 97900,  0.0000029]     0.8862,     0.9461,     0.9625,     1.1237, 
[ 98000,  0.0000028]     0.8902,     0.9498,     0.9668,     0.9541, 
[ 98100,  0.0000026]     0.8749,     0.9383,     0.9565,     1.2588, 
[ 98200,  0.0000025]     0.8921,     0.9518,     0.9678,     0.9883, 
[ 98300,  0.0000024]     0.8876,     0.9471,     0.9633,     1.2830, 
[ 98400,  0.0000022]     0.8823,     0.9437,     0.9609,     1.1924, 
[ 98500,  0.0000021]     0.9003,     0.9567,     0.9717,     0.8797, 
[ 98600,  0.0000020]     0.8775,     0.9432,     0.9619,     1.1049, 
[ 98700,  0.0000018]     0.8902,     0.9465,     0.9625,     1.2355, 
[ 98800,  0.0000017]     0.8928,     0.9531,     0.9683,     1.0245, 
[ 98900,  0.0000016]     0.8812,     0.9436,     0.9605,     1.3004, 
[ 99000,  0.0000014]     0.8858,     0.9458,     0.9626,     1.0387, 
[ 99100,  0.0000013]     0.8830,     0.9466,     0.9633,     1.0395, 
[ 99200,  0.0000012]     0.8907,     0.9505,     0.9665,     1.0143, 
[ 99300,  0.0000011]     0.8999,     0.9540,     0.9687,     0.8633, 
[ 99400,  0.0000009]     0.8791,     0.9423,     0.9605,     1.1280, 
[ 99500,  0.0000008]     0.8923,     0.9499,     0.9657,     1.0442,
[ 99600,  0.0000007]     0.8805,     0.9417,     0.9585,     1.2825, 
[ 99700,  0.0000005]     0.8781,     0.9408,     0.9598,     1.1474, 
[ 99800,  0.0000004]     0.8959,     0.9518,     0.9671,     0.9878, 
[ 99900,  0.0000003]     0.8889,     0.9475,     0.9641,     1.0495, 
[100000,  0.0000001]     0.8897,     0.9516,     0.9678,     0.9394, 
